	MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
M00210  Putative ABC transport system	2.86529723735809	2.92048355493988	0.936944812028309	1.52625520899977	1.10182444430625	1.72932982253578	1.71469076311346	1.7986803727732	2.36631417217152	2.10463276250663	3.00116940514206	2.08950402842092	2.23021918364381	0.695435623981082	1.4378993816668	3.18738789763141	2.25305541477209	2.55190959443776	2.3610982067853	2.98021260175865	2.682626299717	2.23071965858931	2.30643357057774	2.34366015701726	1.45805798044611	2.08718073916426	2.01476578828581	2.73902431346369	3.2302552481523	2.07102302462348	2.11167560926395	2.36496388672269
M00211  Putative ABC transport system	1.18763277463471	1.17336795093308	0.0117640660066133	1.28483876596617	-0.476961287774893	1.0346156873122	1.10815117557843	1.08011492785094	-0.462868450746656	1.02058874980641	-0.838818962996485	0.886973143056363	1.30658973421569	0.380906987552273	-0.298890407052562	1.43456307303967	1.19828207490348	0.867799544822572	0.330302338760973	-0.157432370490025	0.874738825257579	1.29144538268925	0.161543174788574	-0.621263354383959	0.382365848868262	-0.265314310116707	0.88837088847782	0.504429712539534	-1.24170271803102	0.265100660971901	0.270790494501761	0.925100786404006
M00212  Ribose transport system	0.221451222435738	1.55829293189088	1.34736808282611	1.72487052517961	1.01515627994405	1.39297043093407	1.39813127324674	1.72696081879725	0.404014655253009	1.44174740243009	1.81214366127386	0.541329051661521	1.69933293722135	2.55225944790162	1.65502158538121	0.0590400537785682	1.42606887397486	1.20726510844307	1.09753737312489	2.31505488482222	0.755323821605678	1.0405715582535	1.69687909318444	0.495800730884426	1.41009339689484	2.35526022672082	1.76025209501503	0.644713724190464	2.10936431330037	0.933165557439359	1.08536398509866	0.943081373221414
M00213  L-Arabinose transport system	-2.18162305145878	-3.89994163867981	-2.36474293817899	-2.65370152489072	-2.81167482908277	-3.796634108117	-4.7527402886082	-3.11869474269655	-4.2425469159689	-4.08303435639048	-4.11771138635358	-4.22151689144793	-3.19034400402047	-2.06857292621059	-2.59660212537414	-5.17900086870253	-3.6547718307484	-4.72205412632808	-4.57746443508398	-5.32906119254668	-5.38037188084062	-4.85791669672758	-2.07872728253901	-3.86167726172296	-3.757638060214	-3.64450334883172	-4.5448156304346	-5.27673085904131	-3.51254364069146	-5.47034744834484	-5.80517982725664	-3.50684004223496
M00214  Methyl-galactoside transport system	2.41299469732368	2.04429495197994	1.76427601628446	2.00402995808855	1.86541486105069	2.45172424299877	1.99860612678186	2.31872403932644	1.39143627622953	1.19774187067408	1.88198692872702	1.91646613150124	1.76166769950947	2.2202951590064	1.55978617129661	1.34860195673295	2.42460519490303	1.79139391656651	0.124197571180766	0.759761395128685	2.21738328949992	1.32431916803954	1.53742430753409	2.24380443123182	2.37371468915687	1.99846273195228	2.27841097010207	1.50532717312707	2.722263430169	2.09796430656546	2.3309321863113	0.533375210696442
M00215  D-Xylose transport system	-0.256966196931949	-0.991809647269067	-0.390846458961585	-0.143287898900331	-0.664682538625358	-0.461064512808418	-0.871365756005213	-0.0588563230181277	-0.126348889204516	-0.691199835002461	-1.46436028761888	-1.6692876377013	-0.192773855852702	0.845301340927842	0.103340809343915	-0.473941659779287	-1.48156409301235	-0.725471394617163	-1.89070894630373	-0.44836967270054	-0.489013155549519	-0.141039627714357	-0.102967395583544	-0.920238992040643	0.898627799721946	-0.183932701002613	-0.509450335879206	-0.843740083610844	-0.289390864937826	-0.774172972659056	-0.29717368365929	-0.155295906485763
M00216  Multiple sugar transport system	-2.81092566523892	-2.48236216662269	-2.52918600783106	-1.42421443545578	-1.92547043701373	-1.57343981617449	-2.70728619853554	-3.67316692983552	-2.38576140574345	-2.30391923146718	-1.85188527081585	-1.80879815013495	-1.64953724563711	-1.09673523823781	-1.52530334415024	-1.6421455701175	-2.96046068542558	-2.54524898940374	-4.18900648108413	-2.8931815207459	-3.02509874801749	-2.35878389274096	-2.23322816643557	-2.81290492329697	0.17415721192075	-2.17359260837405	-3.25070098259567	-1.58534972733177	-2.18502694937112	-3.21040470360308	-2.47616241739001	-3.23491917263198
M00217  D-Allose transport system	-0.25605396057527	0.334818206277239	0.0117850056119537	-0.0444197490896336	0.144868063599883	0.489064993319727	-0.283331770543776	0.320143435839198	-0.305062866135941	-0.439615281715046	-0.854606839779358	-1.41349397538394	-1.06871127268231	1.02653542073684	-1.27207584400414	-1.55728277253037	1.55466597580227	-0.24907357587877	-0.0775142975552304	-2.72716157818442	0.311465928517338	0.0659832345247647	-1.06545721698226	-0.174199799522641	-0.332269537445577	0.623933182833713	-0.17775457075383	0.00175116177239582	-1.89537072832105	-3.6740143006247	0.409145360615209	0.218373302202674
M00219  AI-2 transport system	-1.03997534295745	0.601901023354368	-0.974726223621622	0.0175602724308486	-2.66177447256503	-0.456392959915605	-0.945443083474473	-0.640597496035674	-4.22750348087347	-0.739428644346525	-2.3288855953837	-1.72474760109681	-0.683919688740642	-0.640788587243632	-0.984094656675398	-4.33211613812566	-2.61996591738891	-2.08891942840268	-1.98925494716357	-1.60703862676542	-1.56153729402608	-1.48224844104221	-0.36152574846532	-2.24695311272883	0.0916536469175988	-1.92084853087124	-1.21147631499923	-2.92440488803441	-1.82505441590381	-1.11802470083554	-2.33208974012458	-1.41509656046182
M00221  Putative simple sugar transport system	1.40847106278265	1.53296008956849	1.20604862130248	1.92181739061783	2.86309239059751	2.36559605790638	0.521171938301209	1.70067586285231	0.645993237031919	1.28526267959562	1.6707959882546	0.949554692909765	1.60886697457075	2.43670943813419	1.18753123125515	0.297964266716632	1.03372136927817	1.17331471001446	0.0204230422073429	0.679426231776026	0.984858362595655	0.988090008277427	2.056842032237	0.852026763470266	2.16402013814918	2.26535124042975	1.7935618792233	1.11767856367442	1.3503130555175	0.724100543294664	1.74591884988739	0.187709109946647
M00222  Phosphate transport system	3.54911984421731	2.74709460352531	2.25984438948589	2.85480139018121	3.15139045741911	3.17449470778801	3.27464135128034	3.13736537093898	3.13990475597965	1.98393536474703	2.54462561066804	2.81622687880244	3.2843256879309	3.44264743001359	3.09722149167201	3.10884233899747	3.78054894441505	3.0815124030965	3.80996669555919	3.57742259352692	3.10715910915983	2.43899872153676	3.44194106432575	2.57407526119644	3.01786684003457	3.23240117766545	2.79185918156089	2.80787802400152	3.20649803362396	3.68766480878351	3.6851317352387	2.84592091768916
M00223  Phosphonate transport system	-0.829878605885535	-0.48362440960761	-1.25124843747305	-0.61712990438979	-2.10266132039399	-1.1046740415027	-1.39082218675583	0.0566496419198725	-2.70556184089118	-1.64504053631098	-1.79277859798967	-0.939148327698823	-0.187432974266631	0.0822980809110031	-1.10415302601095	-1.55362306718314	-0.889030093423436	-1.10281924477554	-2.42841398096234	-3.04717744592249	-2.26717076192227	-1.17682350609003	0.0525598839312765	-1.24834618181625	-0.4961637824694	-1.08993282595565	-0.734954232009768	-2.82236962644592	-1.33221924447274	-2.01939561713227	-2.27568286619187	-1.43704404990076
M00224  Putative phosphonate transport system	-3.10548010263581	-3.37383120843878	-2.63921914758748	-2.7823271541659	-3.20933762675712	-3.03831418650686	-2.91267448397479	-2.36901623874797	-4.33076138923186	-4.14262539140471	-4.95392528391352	-4.88593432430782	-3.82961815641719	-5.09895162027055	-1.16845190167096	-4.21281726621804	-3.03879752999238	-3.25388014427204	-4.1868180087221	-4.11747895726345	-4.37610195232563	-3.22498270254274	-2.366572567485	-2.11307683324285	-1.29368932372487	-4.65610128190055	-2.49074483650652	-4.15433178917187	-3.43396534061068	-5.1520716957004	-4.560911464089	-2.2782512562419
M00225  Lysine/arginine/ornithine transport system	-3.59776640676959	-4.01745784974599	-4.33323341496739	-2.94125531170985	-4.50436748153758	-3.08379182979313	-3.92173687998542	-4.40394623260225	-5.38282335022995	-4.25675734994423	-7.80747254472302	-6.45713522874811	-5.38105632264707	-10.7801167054474	-2.85613843767949	-5.65731835046352	-3.99375469340727	-3.91839076877633	-4.12799704193429	-4.04146161352745	-5.16532276466289	-4.77087067949296	-3.49169636256109	-3.16879710232181	-2.38702076202783	-6.29335508803866	-3.899276451461	-5.48575131498926	-7.76212927812456	-4.77665537709416	-4.28681255572966	-2.91186551693572
M00226  Histidine transport system	-3.96114620509963	-3.95747898710461	-2.50195728450445	-3.11412493357721	-3.2771564577777	-4.12080077987684	-4.7185190668986	-4.62896059930351	-5.44139209539203	-4.17874097491248	-3.52523040973393	-3.5947231116049	-2.28624196876959	-3.93339730225516	-2.37469480116972	-3.93562698024861	-3.6639254029619	-4.22862878163512	-3.79441862998221	-4.21209294049833	-3.6095755175751	-4.35536228438472	-3.60152690888336	-3.44592844758734	-1.04834440373694	-4.0872590534262	-3.65965732144248	-3.71199679516496	-1.67373231413306	-4.62269515771877	-3.46644635764013	-4.17847805066562
M00227  Glutamine transport system	0.438441990771782	0.128291575175547	-0.0106223641477594	0.954706080163297	0.326546268463763	-1.5650710070314e-05	-0.197510152666591	0.605553320492947	0.234046605817863	0.056963307351534	1.16314211058769	-0.33991993040637	0.960444028476915	0.461202060328707	0.337861538992771	-1.07731414891375	-0.314622678801188	0.505373157067831	-0.790859055885726	0.061179181088213	-0.0173140670994594	0.573827526394253	0.615043199100289	-0.0264545953649782	0.634518438865164	0.554087871245809	1.40557211066533	0.929213229616964	0.00834134553960348	0.83196414514269	1.19167110444939	-0.610301150742997
M00228  Putative glutamine transport system	1.02895712488647	1.22696200894154	0.491210664869232	0.672631571758595	1.41078627621225	0.78577807201871	0.450998145825759	0.322223065116688	0.83023449856243	0.889157194474674	1.59296153283207	1.47595595160784	1.18736085830902	1.07411345384998	0.489420821779976	0.237841947946333	0.581858798855025	0.578736051139011	-0.0483897925817729	0.546512405167303	1.51126414287756	1.29832915619808	0.228510387684873	0.447716038721332	1.23217104986213	1.60419271420081	0.417599424449152	0.889919326414478	0.292559177387128	1.40155194143615	1.19022664005557	0.964753637570926
M00229  Arginine transport system	-3.45864702280368	-3.01611476982946	-2.05948454492101	-1.27221051431083	-3.08389611928221	-2.16829781099819	-3.57740618275249	-4.61028908687597	-3.10212842826024	-2.72007982000701	-4.30182593616232	-4.10562930448129	-2.64989340909176	-3.15963468315247	-1.76381566200281	-4.98737946814158	-3.85175724042649	-4.14283899137007	-3.39240774496757	-3.40533367915533	-3.64089909295913	-2.65526592604505	-3.1493368624599	-3.6275150691106	-1.71311195835645	-1.72739543734522	-4.59484258719442	-5.10792737327344	-3.29662736912811	-4.45973431345732	-4.25807830214379	-2.03078210789017
M00230  Glutamate/aspartate transport system	-8.48575924369167	-7.51844607821276	-6.46294833874333	-0.619696153526933	-7.07124105871217	-3.7208634918059	-6.11525712817699	-7.05538109120362	-1.4054715522425	-2.34878625677868	-0.535581846943493	-6.44647852437344	-1.30326754628221	-6.24295537141868	-4.24777608063054	-7.15648513051671	-7.86323407484341	-7.61998840197135	-5.66356338956717	-3.39245866448279	-9.68896188322289	-3.77387615387537	-6.57366574294058	-6.36030312171496	-5.71525793247526	-8.18213749684097	-1.42132564909171	-1.42937943421482	-7.94319685287145	-0.26656382409167	1.21041856326527	-2.66441142270545
M00232  General L-amino acid transport system	-1.86028729219519	-0.0407240366406822	-4.69286148994509	-0.312269745817716	-0.83072010057415	-2.18195309367641	-3.39767440542141	-2.32016923227033	-1.67164980919496	-0.864039057751541	0.36752852921497	-2.31442773732572	-0.981248193827	-2.68450644736621	-3.41235975357018	-5.64842683655373	-4.28521136149464	-4.224121761356	-2.35316478950387	-2.34278644972107	-2.02596837079083	-1.95973115273192	-1.98062999589837	-2.033029643923	-0.124924343982654	-5.04518585102831	-0.612074900201018	-0.698681028479757	-3.9476103839099	0.185969232211621	0.563120627752646	-1.94450246670003
M00234  Cystine transport system	2.53517670448898	2.28227374113144	1.47453723125871	2.14263974413678	2.11015637149771	2.0837258295282	1.41886924111234	1.16693366727448	1.30159453247589	1.3539586698223	1.29946273370293	1.9211266007234	2.20920045116375	1.66793116347724	1.37945837774773	1.74432949956601	2.24310613396624	1.63300872493677	0.691154449040048	1.21880987040161	1.89436865519374	1.83211947928523	1.09794429462202	1.47080100996124	2.3834712204155	2.79727385940832	2.72187084526022	0.840461839338658	1.16751740656633	1.68114170700446	2.08725366297751	0.984263008307332
M00236  Putative polar amino acid transport system	0.754673597036017	0.913035946640222	1.34979523982753	1.62258463518052	1.57955498791757	0.811040119040578	0.935257140927894	1.52477276109771	0.953690912535403	0.758789616540107	2.22339805327114	0.716527839097825	1.72982046806931	1.60877060129298	1.6438232945179	0.493736429035328	0.691175038160262	1.37058335885565	1.20777374714739	3.53112743778428	0.568100156390271	1.02495715058247	1.0258920419917	0.789952031746454	0.598469450594372	4.00292472976034	1.89178675614575	0.608454324411786	1.35476171309315	3.46879205331857	1.57167506212735	-0.181307142822074
M00237  Branched-chain amino acid transport system	1.87299853777187	1.63084465625354	2.36153447191035	2.10686479325043	2.19464874811668	1.63935721874894	0.458304123362858	2.29387519754137	0.878412542055845	0.639662847194644	2.07601455808056	2.30605584794788	2.08395624376567	1.69794886227365	1.35143017551536	0.505029459586069	1.26480786311554	0.936661579037142	0.750356714032264	1.33176474961195	1.54091217469428	1.75836521900144	2.22668456350832	0.927021058267593	2.70133592234303	1.80603031188823	1.77117748018031	0.585024610485944	1.11470578830438	2.22626902039191	1.39899274171182	0.685562121430913
M00238  D-Methionine transport system	1.60297082087574	1.73714509502968	1.17133257677491	1.1706188582314	1.94536277151351	2.00915884187575	1.25552968677826	1.6382816746681	1.21907223403691	0.825111386895361	1.85204452744098	1.88806203359309	2.03281820115112	1.55782138504969	1.38014178713791	1.38211059449144	0.866023817752691	1.39202799686	0.116547019338213	0.582189990117098	1.503557508948	1.47061242592271	0.640267223290165	1.65097727129866	2.13923522653946	2.08343466617692	1.9495582076996	1.58890696761416	1.55302693904372	2.29160827483938	1.5795635025249	0.395272265845736
M00239  Peptides/nickel transport system	0.469011620930859	0.288890087992995	-0.00033009083851443	1.04755937742879	1.33648372398061	0.350027733802649	-0.205790001677978	0.940903368400866	-0.851103658746413	-0.536899639794976	0.349811479427571	0.822540427479934	0.234093450238959	0.943619061908063	0.228019354825843	-0.616682869262987	-0.447439398608329	-0.0629457349230389	-0.211781655892223	-0.258245678575604	0.657427312672531	0.563085018365021	-0.232348743572961	-1.14686613377939	1.48716544460419	-0.763851105556349	1.0643554213419	-0.4644323409413	-1.12308198390554	1.53517509885003	1.72474671551659	-0.331133807067852
M00240  Iron complex transport system	3.54524433904505	3.99470061762459	3.71707282843742	3.80227179300527	2.83472533949557	3.57248579851371	3.15280375631284	3.53747712341928	4.45418225132988	3.8167550466729	4.01592123773018	3.9659877331313	3.39992631780443	3.98320810848548	3.60188465329283	3.91085805554273	3.24731102433109	4.53456406081185	3.78824576376634	4.1895772164143	3.8010639845645	3.47997482429767	3.99833851920148	3.85766641558177	3.58612350631011	4.00167002752317	3.09427933969069	3.79044572320312	3.43687852707488	3.18178723013185	3.39882034515298	4.19789471329776
M00241  Vitamin B12 transport system	-0.296717531198941	1.40826931783207	0.849216779936072	0.631413986259336	0.249382379480031	0.878443719372263	-0.61638106156116	1.44755561047108	1.38781778912454	0.169071830589398	1.31566766541938	0.163328056712264	-0.274526632847808	1.26465205351502	-0.377323765540051	1.33957897201739	2.66474220779284	-0.0268472071376724	0.618360377768907	2.20580116092033	1.73976528182317	1.13083108091858	-0.126641266573572	0.727804159342698	0.113513741210726	3.03557590943657	1.0201778925985	0.778935322250322	-0.514266664754886	2.20190240322269	1.36209496016191	1.68806725763181
M00242  Zinc transport system	2.70621267945551	3.42957586685217	2.68789344385131	2.51565844422945	2.21425692166252	3.0489316876756	2.83565851335881	2.9947073996819	2.48258875470508	3.43953918375318	3.31366402253962	2.24236339207443	2.25684465066185	2.6003433619254	2.0761703962972	2.45355412366677	3.32675120735922	2.98487895248027	2.4584664486399	3.22397820430741	3.30083774062272	2.57011372858082	2.34680716254331	1.90818299991851	1.43902582375677	3.48678532103035	2.59316402041497	3.10160918939152	2.63024860571015	3.30883090341007	2.74084475201252	3.47398182201652
